line_id,jv_id,account_number,auxiliary_id,debit,credit
2529,2512,kG9DONB7qF7gmpfzytI7oR9hBlUdm5R4S14KInDpgxsX9OEjNB,UrwPl69lawcT9lYWW348l0j0Ik3HYSFxarodBJekXy3ebkmkQA,18.04,858.22
2530,2204,XH5RLVRpuP55Ofzl6wNdF5gZJAyLBpJ6qEdWLubjFG4GoGPYdX,HvHAPEAMqtZVc2I2ddMCFh2e29gaZ48cs0WYgtOdQskUFbuRTw,125.51,463.32
2531,2738,Qe1EWtHV2NimSnsNblrskwf9mEJNgP1Ow3htssZ5CKAK5CA5mx,xBVebWyYWRi2L0aLm4uRbcoMpHBaeQOeYFVBj039g5pENjf0bt,618.31,353.85
2532,2041,kMltX1Dhe8ypxFa3zjk6FHxRK6IqgslwyeJod3edeIAoQaxwdL,daRnHg2oIeEKd5MexKxBCnoFFvISMhS3QBn0oFNc3lxVLw7iUi,738.46,902.97
2533,2869,7UCiYudWy7Abn8L7vSSl7teRylB8xktUAzhPO8l7kBsHMwpYxJ,HUvb8pUuyWIIkvRqod0BiiV17tUQEvF9UkSsb8oyxkNW9NLZGQ,926.67,635.99
2534,2546,pv25UcvKhy0tWrgX8vzGW3WaDEo0ddZgBoE7YbP8z29CO84NsI,3hkQkgIl8qdNwjSsI6I4BB5wbNu1ivPLqpcskps3rlj26ZG7hn,871.74,556.30
2535,2294,HaOYfd8L7bZdBWhRWCJnR1mwhh1y8zkYUXBVfJf7HR9jIWW6sP,5AK2Jg5Kawre7qPiR7iVSYSiHNrFXnOfgJoZTu7FrxNAAGSWVg,516.89,137.29
2536,2688,NRrlHOFSpBr36EZWddgqV57LYxzFlcT2rGAHYvkTlOi1nxkXJG,1qoeDdyvlXt8ym8ixSGhOCdeswTWltQn9Qpktbci9grXLB76kK,547.74,349.58
2537,2566,OvgnTdxUfECLLm70ZKefECaNRmyccS6teOV58kJDFpm4d0Z0Iv,9tRfytL37EaXhtwNAP6dzUItG6g2EZ9zzSlgfwpHTPwPgVd1qI,786.63,25.46
2538,2648,H3GZDmXDuqPzhJrCtPJvopQ1tsOlL5uRriCDblxF3xEXacWNvy,O54LSw2bUiALe1x0YwOAFSaZigmxid2NOML5DGZhNdLbJ2x1KS,737.28,746.34
2539,2397,3NbkltmhTtyO7m7JW5k5yMRs9pEPp3jdbtpQRk0F4EDYEtf9wj,NG3xmn3hNMV7ldDdyF3gG35DYiaKFeHzvSwjkXHAzMmFZELZFv,603.74,446.35
2540,2542,NwfG6Pe3DwL9y1v3zobY8La2nON0KWNlXmW76ykGhr6W5P2yq1,pc92TFqeS433UAW205FpwjO6D95ySTBVR34H87hFL5RN2FsmD6,708.98,494.26
2541,2984,O1KlHIXuS35VVHAYKhNhIBucZgJjnXR335LIIo4yFXH7ehzMKS,hWHocqqDIMyG3trZWCMDdmpdSZvSMdCImZngC3GEYUJeCMR2UZ,797.43,976.40
2542,2961,RfBwrTHXbWSa20IOZBQSgj1C6D8YuW0sk5YukUY88u2uTSOmVu,LnGR4pLy1UhVyGUGnp6zEb1LaD1hmLwPfbr9mXqhhHcws7ggdk,314.39,126.53
2543,2308,zLaLS67EFPHWMrGB4MPFt6sKlMefIIvCIc5GVYiZjJyylIqaop,TTCsj9QadjFvGh5sGw81eDgEyzFKD061fQF721qXQWNeEXy7lr,869.69,62.94
2544,2570,nqhsuB1XQrGq6fAWNSkg3MsFFN0HvqQC26Lag7zyLumoLnWBHh,xG15P4UbfcmG2weey4R7ZF1ILGT3GbHLTToDggG5VPW05Qv8Bp,530.98,263.87
2545,2806,8B8MhFRoYEonrikoPTyzTHBO9m61v6pNyAwyiCCfN1HVlMBbar,28Zp9p4Ew3PaNHL0kgal6FNJrYIbMPF30jBjALGdo0kXmKNRZr,477.34,913.44
2546,2922,AsU7C7GpmsS8i5QnknxDpU4oMLxJzyBhjpfpxrehr372aAmwMA,7JRRyRxRgQVg4wPyWvHilSeadupEMejsp4CCoDbeZBz9H1caVB,316.76,457.97
2547,2921,sMCr4Rz5Eev6dGaDQETpH4okb8dHug3lqbvzSOphqTQoAeytPY,kzJrcCkhSa8t7VfXkwMwbTx4eCm5E5YabMJHCRfdQNVouV5L3K,782.15,414.62
2548,2092,di0RGjqRoFU2pH4Xja0YCD2BTtEcTBhzEVbJI9bMd4o1Wueo9n,RNFTdCp6eFEDownX0TqZJQYnlpyzsivw3H21EtVnkBXv1ZlrA6,406.23,586.10
2549,2465,4El8CTMNumqBpTSjtJ2NCA6HFTQy4V5iJ2lC38OFUvI11lIpeZ,zvxyyNMHKT65hSiT1HkLd4j16GM77gFtASixnsD844yxPwjvVE,231.00,976.83
2550,2382,1QFjPQAB6Q3YgiW5bmru67bET4nOZ1E7ioA8i3HUPbi2M2ugAO,py6jbk5Q8Y0YjMNr6TMzteVxFq60u6tNYupgBuoiuutrfJ4XLP,315.11,76.43
2551,2186,SGKKH0ik6t8WAGSVHPWlUAEcKqu5RRyMIdxeuCfaZlgu0ZAYrO,7CYuZWhAk6s3CyaNE35sTtAIwsknoUmWHbTruRvwhpCngT6UhE,135.55,171.03
2552,2323,L9ZhmdgKzCH0C8q5GKXSU9Jvs76rlVzTSJr7hvLmTodj7zhviZ,92zu38zl5WuYExhDTnEK4XfERxUWjCHJGh9hJjgcUxu8w2cw43,568.43,587.19
2553,2039,0yRfqVDXh3Gxi7t6TO2qpTSQ3PUBIZWPsJKGvekUVgca2ieawm,4Hd1pciW7uXjaNvFWVHn3lWpGJz0JBEb6OQyFCO5f9blnOXvKP,203.62,848.55
2554,2324,Kp85ZNqara2JxAJssITbOco4NjVYNraV3mvG6r4Q4JN8nU8jLo,Oya8rJGgS3JXmMB0dCkPXTa69kss81oXocSU8uG7Ofc4SoKCKh,976.38,320.84
2555,2192,7B9CVGAuK01ahOByGGLu9bTl1MWl6cP2AJ4zWJKTDvI5p6hUlj,2FhDTNnJ859rvPMJesec0azuQjVlqRU97f7ectcjtHVtkDpiRb,906.16,586.78
2556,2625,PZKDvhrpl83X4AXWQavll4SZUnWfb38SMdG7BGXOa04ktyDGrN,0bl0fR5csCaZwr9aTbG3KbFCKLHsByHBiQoKwSHk3yktzsfBYI,196.03,186.62
2557,2760,UOahhQZqSjVLYEmQI0aNS4cjfu6S8YsleGDSCMrcQGtacTRGDK,p1QwOS6B3tQYayAiWAlFCINxakROxMfrrQThnq5MHvGO5qmxVi,784.05,308.77
2558,2772,IiBhrOeQg1ImBzrE8Z5omcwMMWM1hfLl45a0CalbWoMZu74BJ5,Y9UjV6q1AbFg3fK05FbkGZOgqFl8Eh6l6YWnviQME6kERLLg40,80.92,279.21
2559,2170,HFRZMKietF7koiybaIY4lp3MsYfqxKQcqscTZo8CRoGlBLcWh6,mzASgRWHcAbfE7alVgjlXx6iVimSYjTk2GbbPB9P64bR07VIo1,420.00,240.25
2560,2780,5hIUW6gFxT4GCmZDD8blDL5ejiltWK1NWfSTs5wYEXEBsC7BWR,UE3wEajMXzN2jJl2HWtacwQbM237nhrxlYVAlYzROfxJgi9V8P,513.57,914.07
2561,2255,2piOey0WiAk880na2YxzOEgBsaVYbai0wk9UVJ5hVtNfNDQsSl,azI8P8DI3r478leCieZ9U8Opj5hFWaYnVWRIOvLWbJJAViCIFq,769.99,330.39
2562,2690,ci97wrNTLzKylfq59U5SZS7lZrrdDICkKaEh16cVV1IxklI54F,KBVMaf4KhXCu24equRvO2IFGHuHEaW9JPnc7ocPLdHM8ZvmWY7,461.06,330.83
2563,2496,X89MghkhInKGxqTCv1hIW5qSQ32AcUghvUGMbUXW9skiml0JWk,DYEDp6NfipefLOuDTMc91ThKPbeesVDA1kL1yzZm7gk1pVDHZO,332.18,283.48
2564,2259,Gl7czizZQcGBGMLYs6ja72uxoA3kFxFGQSZm5P3xODCgmmQaGN,TmIZZlsR2bAOF7JCl3ytMu58lnOTSbZHoAYBmANzLXUpCAxzbj,817.45,307.27
2565,2427,56XK7H3VBsYjI9Y6jVEDQX31SvnpjfjzwfbVqww4g8cALiZoAx,8Yu71oObqMsF102ZW3kcydFm7OXc0f9NcqnVnUa4Tw1H0L1gr3,756.18,757.37
2566,2643,Pa2ZsH8y4G3u745dFVTq5P9MeFgHadhXcdi2sS6p9pM8kY1klc,ORs1gsR2mdiCN3r63tVXQ9EhF1IRirZ0mtDUmq9HJLFO5QTfGI,324.89,924.50
2567,2687,4qoPvcucHIrXqut3cMRidNq2BnGnBTfQcMxzggPRPhPyKyKrSw,vDXR7nkSw7l95NeFsLK3cwOd8PU4vyZOOBXwqQr2irB9d6bUrH,566.50,418.45
2568,2420,wNlh9Vp0wBCgup9BTZKKWoB8dtdCWPZmmafWNJAYoydZckbdF8,93kmkNpmd9jWbT0oPHXq8BMM4BdPIV7gBKMcBHjPrcDpUqfNdx,987.40,823.85
2569,2460,QuLevOMcroojFDyoXxsWFhDAmVedlClc63XzfU7HOembIVN8fq,D9NrHGAcBpSE6xVWmjYCApvC7acUYqh3Oj1t0HgruCiLMrUwj6,54.82,606.43
2570,2344,BcKuUsYwhqBEgyvmInadz7SNFzFfWyF8GBUZ1dGJxhWaAUZr6l,6RICTWk8n0UkfaNtjhVUCWgXwAaJLXCA4J6b7yQhrKvRD7ZyFf,848.78,627.31
2571,2956,1yyP9mdFin9hukfIWQsRCezbXO3e2Pxq7ss4271t9jISRio4Pz,P0Y5yQTzIOGz9cFXFv3I9m1WKLwJcey8WQvqH1HEbW73b2Ri0s,753.78,375.88
2572,2275,2ZzUQNQsFEZZAJ6mCQyvu9bXNLl613FOKSIn2IcwwmwKS2N3Cn,yygfbQpTpPqhHpKdK8dsIFsD5MoIrJbQa5mpqm7LeKWtBvCZK7,449.44,167.89
2573,2192,flHda7N8JWbd9eGZwai5qF87pAKY1FKS2wQext1BCOfxY4lLCk,i3ptqgOG2jpRCUmHnGbrfbnHDLsdcCchgBMa88WNKwX6ojIFFD,874.55,190.74
2574,2318,EzTfu6KUFB3W1IeMPkOfx6NtBPvdB040TruRe9rUp3B5j0wiDb,dOcEE5wKVTtNEEaDSaSNzNAmkRF8mjNGIy1cGvrkBzFbv6o6zT,421.24,196.17
2575,2302,9w96cZjDvp4DmPKPYkCmlZyQ2S6AcBGKvSJNaKLecaffZJyUEb,8XjV0936zfUmZbI8FUmt2ZqEEiv3Ac2BB19flJqxh4791jZYQK,312.37,16.54
2576,2619,HKZSFrgKttHd7XAA61ZaqJ4FH3xcMVA52JAtQPyLZKirrIQxyh,qLyNg8js4Sh8M1uzLNNEoR0gIWNnOaZDaQRBzlEP4dsOXNYfx2,90.82,346.68
2577,2722,M9QSpC6lXMj5cBl1xAJ8sKTqnxz5GbtGsNg1pAwi7NbGIsdNw0,uFDY7W5czkd1LM4jAVzlEiwBzBsbgKatmkG50PDu8wKEcUBBS3,589.81,773.32
2578,2262,VPmd4Wij8uMuAZNVC2l8ZawQELFTVWZ9ojKb9IHDQNyAsoFsv7,F3ZyNLgQ6DvzccTQEb3TVRd3fHDDtVYerQzhkMEh04zeZBNSEU,175.29,34.55
2579,2413,JgwSsJkbmoY17oRonNzU3CAFVCY82VsgrJd1yf3Dao4aueXHRA,l7tpDUeBqE7bJY7bMvxiKIu2vAS3cJl967odmbutnA1XBcu2ai,141.06,266.41
2580,2637,OWYXbL299cgZYxWp0h2StFbV7ww0JJuE6bskqGE4Xrd2EKOpPY,dwGqI0ZFUzsBysTsAJsuVxgkbKknEV02QpcS2ivq7BAw7laLKx,802.55,13.95
2581,2646,3D4gOmhUKvDJyzHIJbTW12PqAVXfh7WXAZBHhhTqjzuyPK5ENZ,t1UNfxlkDJaCRtTm7f51qGBLaAAoof3jDVBQb6YIzULpkm0r17,202.96,114.40
2582,2365,uO7QXGDvUIah6Y9eHWbdRCsytCu7icuitAtoyA1wuoYbloxY6b,atS39ayPVlbJSwTJZhwBVyYJmd0oY3il5DwN2dxY27ScHznwoB,977.44,650.87
2583,2687,wIGYKDQrb4GUWXaRFBaRV4okcycIFi6yK42CHwXkFipJaY8sRZ,ucMxD7tTtN2oNludqMq3ghv1hpbvyysEQbasj8g0n0dUw1n9Dz,852.29,99.81
2584,2849,nBMpYFvPNWYJ8Ne45jP77XjGdkbid7oYDIgOMPMAZYw2X6YAMu,dwZUoiCypRzgLaE4UaxISWmFUXwXMxoTAlB2tHAOqmSMKBWPvh,16.94,574.21
2585,2548,8frr8XK5sSq6B8I5HJloTSq8NlGnX1R3rkW2Hif4jVoRspENf4,UP9DXkA6ppwR26dsZj9k0Vbo9YsBOPgCqNZPRgw5JHSJ86bqrk,365.68,529.19
2586,2370,GRb8kxhfpFwHa0I6BEJSy47jpPuKvoMpAzbrKvnIjuZTAotVIC,Ui7IA40bl9zwWIiID8EIRBBH2FqqdHYAlBbHNZ4KWpU7vTRBTK,304.99,292.47
2587,2707,GU3ICmYXCJ8VLFbDLUhlnS8YxaM5hoqzbOsam1styOCJBnQr7z,9m2FEwoVJf5mpc9Zf0w9AtvefQO9xPI6fzZNCqzgM3eefAprth,853.40,446.03
2588,2309,8NFl1Q9eVaWl5dm21vkgoVfZkMCC3YOglCIr4E0LS5n22oV9U8,nmcotjJQJddc3BjqjHfUzFM5Pns367hJjW5ly2VUfyZzAgtyif,864.55,445.00
2589,2461,sHSBMNpm0ryi9hkvnYQSRi5GMoYGrq7qUp1UlSxDWRUyQBvWA8,jJrKQWuXbRMpnPGlihcpBPO7HJGTysEZEwLXajVPxRYzC6vTs8,771.16,902.60
2590,2210,5nLEq6XHVN7s57inMSVEs9gL81DXOlOd3pdzdMBemfs0u0x68g,X4fyoQreCfCWO9iELIwkPfaxszFex7C3rrLbjx1k4cPBUiauYl,113.44,846.96
2591,2985,sZt859jmCTW3MwIpnLqL98rGHd7loTOzf4vZFRnMJGAsJhu0sR,1e7sPoZVThM4DjCUT2To3vPB5qMsHjgU6VHKxeQm0vov8mRilG,992.20,908.39
2592,2559,DlltyvRPolk7Ji5P9v6iGZ8DCj6tzovbqDDyuiWk7dINTWMiAN,lmoJCi5TsSrhmR8U1NjgQx1FpjcPHpFrHnJkY8uNu5YLz5hlzy,520.43,206.10
2593,2171,mso4PChJtVObK1KC0cNrBB2kWDxaAlBJhPHu981pdv1VWSrGQy,POle6Qn7ZYSikq99bzLQSsihHsxi58rRQUad0EjNzRblo1vtuq,263.16,310.63
2594,2228,cgzzVV9h5z56URFeLZgUeZSLXkJxFdti1PKj6P1ZtXtEIA2YXG,BeI3QE7cIvdOfftFISNXyCNUVl3romdpJ2oPXJWcGxIHv8jOnS,252.43,706.93
2595,2791,rhtkvEJUcnJuaAH1O76PBsHYODgPkKdiQMHAWnkRfK7XkT4JQ9,pRB16MrvWFipd3CZnXZzjt0YrU3G5bKBStMJIhQyNm1A4igAlh,163.92,115.57
2596,2441,vILlTPSh5yghwZGcXlJnyiZ6DS8vqvtPF4BOo6oFxi3CO3P66E,kJPVjczDw2Ps874DfyLHRShSGnSI9ZmDshtdkZOs1jVvzbf2s4,629.74,781.37
2597,2688,AYjrIpqlQI8W8q6uYxoTH2MzzWbsv2adH7kbYsudvu4FOaYCur,Ormdj9m2EAbwxljkyi5V8sVY7KPnIjtaHqzdS1oOOTCdFQkoks,715.55,792.83
2598,2296,L55Ay3TL6itOqe46RtRBRfboCGl3nUUTPtwWKcLspjML3jkSBG,eVqvrBs9bdMx1WSIwX15ae20gu6iKFjP7wRzXpExdSdmc0aIMC,197.79,6.08
2599,2385,pVc5dKK21aDWTA4dU3dRIMln5K26I7O9ynzDmvQcHfvnlVhGNA,KiAdXLOmxCtNVUNhT9Y7wiSFzxwqStU9I4KxTuO0o9Xv9vpcXw,633.77,753.27
2600,2286,KkFr93q6aFPaKcxEDvUfujj4QcP8QgtZ9lh0NaVVYZqDMp7Tl5,hgyE6s9x2RbTXaUGcjwQiB55AEtqS50CnOkNTVyu8THuoE0dDm,266.94,900.19
2601,2979,OKt67XEL79nUSrp2c2V5catW3yVrgVtBEhoDHnNltjuSjuUioj,GNvouXw9whFcMwH8grDtRUKzLsXFLz3MuMn3mnhilCfkOb5f0J,829.98,98.37
2602,2663,SAyVcaeJidYIpBiSpqFFjw9rdDFtZvLgHUVjdikhi1COtTWewh,3mlZHUZUXBoM5FZWYVkHZGfUfDg69TaIKskrQTfBmLdo1gBsnG,605.21,365.82
2603,2388,kkFRWgUJPuNiRqPJjtqZPeE0DeV5ovXHE8ZPuJoQqEEPHncEYM,VkNb3GlCYqACjzbVUcZ6ZLBwJrdaLne6CISRosl3eZZRIbMN4m,970.76,282.16
2604,2256,wuPaqxOp4S51D1xZsZpPaZLvGpr3m5L8bkhAhovW5m6tcrtvGt,uNFsWHAWHQAXCeRnEyNE1Dee2PdIjfpSBftlIDEKD1vZSuXEoT,343.65,847.24
2605,2353,JTex4hpvC1OaiTlgf2zWFYZixoXHWl8E4oFsXAdIqCQInjiwHp,UB1zFCt5bcB0Ihwtezeo6uxR9mX1M5xL9y9Egpof1LFhVtnR6U,754.21,443.09
2606,2996,u3kYMUb7sPaCuu31LQhKeDDMzXuHbyHih4bej6MxBD3GalsYTk,bz9CE07GbbGNqAkynH1CIhlD4XxAR8Yqy1zWaeUsK59WWnp58B,491.18,774.15
2607,2239,6L1eHyfCroGJdCqCXIpn73PsNehSH4pEnvCZ9CpAepkyMVA2PU,0FAWQbSGTwerHdMetvQQx4khe3XMH4hf5PHlgQezdKqm2tb0TS,492.08,362.13
2608,2341,DGYJ5r17hyQz8YNxMyT2373uZzcogsC93iigafuTRiscp7ySRP,4RwVxtyxoPuJ6sUfEUleuzBJ9zGdeaG77owQHH3E5p755O981L,227.48,380.24
2609,2430,rPAHzsdBYLLhuY41vT0oTM3A1PweXRIOU74QvHpFvSCL5nQuN4,ShEucKz9AGOLTDmqtNSYTe6qipW6dRNWyC158X7w2HLFct1Whc,289.93,795.50
2610,2664,hvKBmIY8QMjxt4xnuXQYFSaPUDn0DW8kEwjp9t7tUe5I8A9ukR,4gzRQqgCW1LnJQg0yfGqeFJd7Mz3Nhf5mmlhhu0pbWLh2ANRMo,345.79,890.46
2611,2932,jXv32iQHaP9i4R2I9DRYrYWXDJnZpd0y8AaLoJyVBHuUUKiQv5,fmHoOvL1aWj06Qqoiz2cNOEzt3zGg502UxKAg33hbE5F71xJga,654.53,865.61
2612,2791,aX96Z8cdH7UsWdMYSx4zofFOK85wcqSE5OHrdwIK0tZaDua7O3,p4pIJvVMVgANebOi4KaQK7m5ABV30p9oN7oEAKs8lZDHnRiXbz,560.37,367.71
2613,2868,c7MZubOk9o3WCU3rArSeqIIbKDjqIsBWVhZkzE7P0Hy2JmF7CK,1UyQdyJCSvLJ5CN40VqZrliOJH8Jc6obmSNqHz7c9F3uVdUp84,768.65,396.21
2614,2453,5zviqKQrV1NEUVq029JksDyzVkk0411mwhnpukLOVsLDTklfvi,xLybkBNP2SPsoeCEsgvZPXlDPvzIVYnBETg5WGZ7e1xRlwOoIR,897.63,924.91
2615,2097,4JSj8iLZPM7lraFNLc3q8ugo9dE3eMeM3Meoz2K1Ha2sSwg5K2,U2arjmRotEhoPFkzKbkxWY8ExKA1UZm803FLnUqky0PK85F9FB,639.29,942.89
2616,2877,N2BN0mPyFoszgqovjscViy6gSTlKdQh78EvvDFM31x2Fb8YD3W,BPL0texKyoFIwxY5tBFzBCnveAeV4SrYZb4KvyyhuKPUuCZUyx,537.39,526.63
2617,2568,JUyGmwf1ONlS6jCVbWkpguf8a0Rds4zgd4TV6YUo66RwHcoJQ5,OpO3M9K0Alss6pO2BefC0kiFAr26KnIZuwaSjywyG0ewwnodq5,105.61,718.18
2618,2512,SXZ9ABAcLAwjfyZKMVAAFOFCf9qOl3me4yLVkkhwMpVLAmWjrl,T1mZsP9r3dwiX1L3HAngae9samSiQRZCtRENV8rtruhvxI4e6A,900.67,570.12
2619,2586,id4DrZYiqay8mP6b7XO353vgImg1v86hDFrMvW0ODVxtYXpety,cstQvBedO1vL57RVqCk000xxYFGPzUaYCfwDG4HccrD6GBQkZJ,43.24,858.93
2620,2337,h0yhfdPsYKEgrB3inZUSA8zYhIVCFQapwJFQF1d8Chh3QlZQhe,5HWDfLBAsBq7CJNQKGNu1ZPWrOZ7EIzAzqyt2SE3SYRYJK28RM,24.63,370.25
2621,2746,Y5aWO4a6PsbkY6oUTKnVitcx6TB4kaXkfYNq4wKSIN9hSIMahu,VCgNhoWddMLq85aQa7HF4VBFvztRDSMHxnMnMysmpoSZfgeoqL,258.20,395.15
2622,2909,VpSru9LaKpUPHqWYT1IBwywZGPNMiLvLISIae77tbFwLHO3syX,FHRNJk5BDK7Ih3BvmdmFgD4Sc4RvNn1Jc3dqkWtoVDSYnTGCBc,806.56,452.40
2623,2214,kfC9J0JfifAvj9fbIojWV1gxDdxPKjeVTXjcROh1WYVtC8qsDC,q95doygFjAuCl0YMxx3CRS21SDLaRwYPjPlakfnEWIHBJNOi0g,611.76,424.90
2624,2720,1RpAmYaMq2Jw7gxdA9vHTmvuUDm0StZtptdcX4pvoxqy0mDR2a,edY8x9kN6Br1qdQl2JJdZopDFCUBvkZrFJXn0MoHAkK57RuUwA,99.41,656.43
2625,2850,OSAbXb7IkYJqqoqh9cemcCjbSlMRuHRr7iWasntjQQR9RTzrdU,GQ0jFeHSVlraKE1LxCi8zURqYMSMyUazhGBk7BQCBKM6AGD8H1,380.70,780.86
2626,2308,JNvHAXVZ74da8WVXsMweWXOYTZvbnSrNubbNWXKMpeQSmSGjzM,8YRABIpvGjFOvtSEZHI4dqPuqz3z2k8OYB5mW7WI0Ea9GFiCgM,355.17,367.26
2627,2527,PMZvcHmzKOd28RyajOmc9l5knayQWE7U32Sd3YY90Mt4hV10gI,GLaYuVgRlKz1nM2Gk8SBDPlijEGqU8SUYetKNchXfBScEd3zD1,183.07,250.94
2628,2954,eUcha7vQ7ZAP9WX82rqyTVF8eW661dMtiVIhSUoDJr2p1g905G,D03Kdvf4nE8pkJgyIaYn3gSN2bfVmQz2mnfefBIPlI3XTUs6hx,15.03,239.24
2629,2102,9dYsnmZmYSkSfwp6mNmIVji2jfj4Pwu6pVF6KBQ1H1RdN73lEa,RrQR5w3FVko46OaabzxGqN45E1t4W3ch4MiWtrVcXbctdwPJ99,707.73,469.17
2630,2565,beOU0xFJxcT9Zbs2QkDxi7ZDGBJ2sq6wG0EHV5NOvdrZ3047Pj,NlgANk1QouXIvCXBzFvYu3aEli5eYJLSVgpWz89E7Dyf7i9ppd,366.98,774.65
2631,2310,sL1Ka6OZOLTvcyBHVYEZM9keG6gATggw0z3WSMmn0EeYG8ACPS,4nKYVoRKEmfWPgfLwGr6vDNyX1AU9rmE32UXVi6lEVfCTPNTG1,296.18,97.62
2632,2894,zSrDTMoNK93I4mA5VXC7NEuC4eubkC1l16yAUXdrIr8ZTJmaou,xAOWz5iLKjTqaYYcFgrMhQgbPV9gsk7eNJ6Uc1IzuOMCcbA5cc,807.14,670.54
2633,2067,GBKhwuwVaBOqmbbzppg8cEZiVnDGV1IZVzf7QfNLfWdrA9wBQj,7UW2Rn7wmV6YhqmhAysWacm6Om3yr6CkZcPZ9ZEIMdXpYiRgTu,249.13,770.73
2634,2948,b5MD6IVHVEsVbpVy3YIV8kH8yhLejfBssz3fEV7NU8bI1kLBWq,LgvyCVtO1uYv5dHP4IeJ7MSQTs9cDPVgf5Sn61sPBMDwk1Iayo,720.85,550.55
2635,2477,xgeTOQk2GTSzIio1PQn8zGgF5kdDrsp2HwWo88kf7cACKNulGw,GXTeKl3jXA1jxWePxQw79Puq9ORjw0sBkKGoj7tA2NWDYVsEHt,516.23,327.45
2636,2170,jfEUFUKKuoHp4obgThrEeRJzntQ7GWwZ4ifA0dZ0IW5ydWvaQw,UoGpJrsIFe57c8WTbSdJPOjNjp8LhY4JZDuFDfb1antcXNbhMP,235.43,339.25
2637,2367,B645dYRlTQqmzf6NXklkGRdyfPNuXhI9BXGCubJOuhAmALpMAK,1D57IuAzJBeA6Yefd4KAD2DXv9JByUxQxzdTL3CnePwvjqdKgq,642.32,743.30
2638,2410,dJAxxRnhTyfT3IuOdPwWFEvJVcu6TxuFoFYKhRP114say1RHkt,Dch17rvKcMU0r6JJRKuh2vtdMtGP5PI4h7BzvAB7ywRfRLDkmq,856.61,879.39
2639,2624,q3OhtcFrcTf5Yk2a42YbG8J0YsQPjh4kMrMjEX6nJuxR4ow4YF,slPukqkFdp8zMW4jRPSprTW16R81soglizy0brR1tOfDOHJokI,584.80,676.55
2640,2492,1s9xe2zwfLvsadRpahlSmKJVR1Ra4u8qYe3Vg4ngU3uTvvvUBz,nUkIk2GY5uhStzZFxiXyGq7yyCaAVKk1h9cm0uMCtzXN5L72I0,54.04,830.94
2641,2180,B7rselhPSOLZpujYRYr60NJfAoFbvW7TEKQZIhAYaAmO1rTrhV,NekA3QpUihmneDsA9tqlzPxLQRhv5Gzir8qqHstOPNe4vL0ocR,119.52,654.63
2642,2559,JLTh9CGs4EYel3ffUCfPLos2d9OHnlSuo2QqHJ6mVU4aW7SNvr,hkyaIzTofvC5Csv2roOCSnO3AK0Ng5jhE9RIw4AD9eKZcLiu3M,709.59,807.42
2643,2582,ZyXLA29G7nvhlqR9XbjKbz3E8j70qiEgB8KImYZE52fqZnkPco,Guyw3bq2jhu9kCMMKKqRdj69bIDgwcbVkDnXLqedh8sqXXgk8D,214.27,209.30
2644,2357,e3o0URVjCcghAZd5ByMamTmImRYom3Z1XrH4a8vsMg4lygfQaR,1jRgM41auZzBYRzf6CkthHTARRCfXNhM1pixrbIuz7MCW6Gg65,408.79,865.42
2645,2697,VenczDNef5m4GTZ0eKxeqbUQTzEof2eI47Ew2Bo1EUYIW2WZPp,Gl5mBKzmKSDF6yyIxCcU05IPNZIh8lb17SwCulUpL3OawlZs4g,83.50,508.96
2646,2445,nC0p4Ar5dXI4f8loFwirT23ngZ2IF3HngQma6DWdAYRJlZvJPv,HVx08T5yXKIr1NOdzoG6TPcl559uQvnAniAS49IHo7790qhDE8,58.81,469.54
2647,2954,dmBUYSDs43MZ3Uv4Y2qTrLrTAs5E5ohRCDxLFlttejasVj1yR2,MQE2JyfS8Pth6EFsclAumXqHpe6qWm5GYPMqngzYxIQMzUwKoi,320.47,377.39
2648,2644,lI05sTTTn0hYQL7goKejKk1EMqRtzrkFEePtx4DESNlYukKAio,qSkDRkeXNX8U5RIM3nYrknQkIBQMJiO5gwu03cMRpWg9UTuwtS,74.42,11.16
2649,2274,ZhT9GFMhMiydA1BPYkp66EOdGitkpnaUnvFZoqxThHol7EbTSw,80xLKN0qdM8IhNaZR2wW3YJrMg8fvaVYw1XJ8CMa7TjMmtOOZm,723.44,271.26
2650,2323,HNhpafrMONMF2mYTfqVbgJvWM5aqhSDkyyjIDiRCEPPjuAqJKt,F9rXVjiNjUmP0Zf3g3ImIE8Lzf2gl4da0aKek0HC8YVDGN2Cna,939.24,76.91
2651,2787,NLOy3kfBGAADUfcpZHCdxM86JvBZWV0oSoMC64LYa1xPmCSLzd,dcdIwL2n1cmt32oC4jhXfguak2EYLvWlJs3aLlFLQOq2omwSNv,809.24,55.11
2652,2544,BBOOfOhLgUkIykqTmZ0tLuQIO7ouNqqgPWKZLkl3NWsSLsr4FY,OEl6BMDzX2CTGstwKdGWPe7DVUuvKLQ5RL8u3I7EI6CZrRZoaR,702.35,868.76
2653,2550,o4PLLe456gcS1VENxWx0TqsKgzyBjiXmRbejCr92HZRPyoxrs2,NEynmfcGwphAaLwBxHiP8nutniZICo4toEW07SzDoa7nuRASBl,874.50,553.26
2654,2464,X4hKo5wwUCzEzT29Ssh3hBDUJO8sLsGaRBw3ZVhpHdT9SISnKm,2eJNUb1Yf3kFK99z9SDR2O8Nd97Hppu1effF6UJhVkVYNbIy9r,623.99,689.33
